timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1503756326769,1831,HTTP Request,200,,Thread Group 1-133,text,true,,139284,196,336,336,1596,0,1
1503756326752,1851,HTTP Request,200,,Thread Group 1-112,text,true,,139284,196,336,336,1622,0,1
1503756326947,1660,HTTP Request,200,,Thread Group 1-204,text,true,,139284,196,336,336,1432,0,1
1503756326752,1855,HTTP Request,200,,Thread Group 1-115,text,true,,139284,196,336,336,1632,0,1
1503756327023,1585,HTTP Request,200,,Thread Group 1-243,text,true,,139284,196,336,336,1413,0,1
1503756326670,1940,HTTP Request,200,,Thread Group 1-60,text,true,,139284,196,336,336,1713,0,1
1503756327028,1584,HTTP Request,200,,Thread Group 1-247,text,true,,139284,196,336,336,1412,0,1
1503756326943,1670,HTTP Request,200,,Thread Group 1-186,text,true,,139284,196,336,336,1443,0,1
1503756326717,1897,HTTP Request,200,,Thread Group 1-98,text,true,,139284,196,336,336,1659,0,1
1503756326904,1711,HTTP Request,200,,Thread Group 1-203,text,true,,139284,196,336,336,1467,0,1
1503756327033,1582,HTTP Request,200,,Thread Group 1-250,text,true,,139284,196,336,336,1409,0,1
1503756327968,648,HTTP Request,200,,Thread Group 1-559,text,true,,139284,196,336,336,131,0,0
1503756326748,1870,HTTP Request,200,,Thread Group 1-111,text,true,,139284,196,336,336,1645,0,1
1503756326892,1728,HTTP Request,200,,Thread Group 1-191,text,true,,139284,196,336,336,192,0,1
1503756326677,1945,HTTP Request,200,,Thread Group 1-64,text,true,,139284,196,336,336,1635,0,0
1503756328307,317,HTTP Request,200,,Thread Group 1-463,text,true,,139284,196,336,336,315,0,0
1503756327034,1591,HTTP Request,200,,Thread Group 1-248,text,true,,139284,196,336,336,1403,0,1
1503756327034,1592,HTTP Request,200,,Thread Group 1-249,text,true,,139284,196,336,336,1407,0,1
1503756327027,1603,HTTP Request,200,,Thread Group 1-246,text,true,,139284,196,336,336,1415,0,1
1503756326754,1878,HTTP Request,200,,Thread Group 1-47,text,true,,139284,196,336,336,1642,0,1
1503756328027,605,HTTP Request,200,,Thread Group 1-532,text,true,,139284,196,336,336,267,0,0
1503756326849,1784,HTTP Request,200,,Thread Group 1-168,text,true,,139284,196,336,336,1538,0,1
1503756326939,1695,HTTP Request,200,,Thread Group 1-182,text,true,,139284,196,336,336,140,0,1
1503756327989,646,HTTP Request,200,,Thread Group 1-542,text,true,,139284,196,336,336,443,0,1
1503756326948,1688,HTTP Request,200,,Thread Group 1-190,text,true,,139284,196,336,336,1421,0,1
1503756326689,1949,HTTP Request,200,,Thread Group 1-74,text,true,,139284,196,336,336,237,0,1
1503756328306,334,HTTP Request,200,,Thread Group 1-462,text,true,,139284,196,336,336,271,0,2
1503756328163,479,HTTP Request,200,,Thread Group 1-504,text,true,,139284,196,336,336,147,0,1
1503756326764,1880,HTTP Request,200,,Thread Group 1-127,text,true,,139284,196,336,336,316,0,1
1503756326759,1887,HTTP Request,200,,Thread Group 1-126,text,true,,139284,196,338,338,345,0,1
1503756328161,485,HTTP Request,200,,Thread Group 1-515,text,true,,139284,196,338,338,484,0,1
1503756326781,1867,HTTP Request,200,,Thread Group 1-141,text,true,,139284,196,339,339,1524,0,1
1503756328158,493,HTTP Request,200,,Thread Group 1-521,text,true,,139284,196,340,340,492,0,0
1503756328162,490,HTTP Request,200,,Thread Group 1-508,text,true,,139284,196,340,340,488,0,1
1503756328364,384,HTTP Request,200,,Thread Group 1-412,text,true,,139284,196,342,342,381,0,0
1503756328375,375,HTTP Request,200,,Thread Group 1-376,text,true,,139284,196,342,342,373,0,1
1503756328174,576,HTTP Request,200,,Thread Group 1-492,text,true,,139284,196,342,342,573,0,1
1503756328369,383,HTTP Request,200,,Thread Group 1-395,text,true,,139284,196,342,342,381,0,1
1503756328376,378,HTTP Request,200,,Thread Group 1-373,text,true,,139284,196,342,342,376,0,3
